ise_mt,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,client_order_ID,Ex Brok,MM ID,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,compID,cust_ID,Product Code,Penny,parent_type,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,08/18/21,CBOE,B,P,25,SPX,SPX,9,2021,4325,37.9,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.5,14.75,0,17.25,170752681
,08/18/21,CBOE,B,P,25,SPX,SPX,9,2021,4325,37.9,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.5,14.75,0,17.25,170753029
,08/18/21,CBOE,B,C,8,SPX,SPX,9,2021,4445,65.5,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.8,4.72,0,5.52,170752924
,08/18/21,CBOE,B,C,7,SPX,SPX,9,2021,4445,65.5,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.7,4.13,0,4.83,170752727
,08/18/21,CBOE,S,P,8,SPX,SPX,9,2021,4445,65.5,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.8,4.72,0,5.52,170753792
,08/18/21,CBOE,S,P,7,SPX,SPX,9,2021,4445,65.5,C,P,62123000055,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.7,4.13,0,4.83,170754233
,08/18/21,CBOE,B,P,25,TRIP,TRIP,8,2021,43,9.3,C,C,CO21IE9LR2E,BLPOPT_20210818-00018-00006,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,2.5,0,0.5,3,170867891
,08/18/21,CBOE,S,P,15,TRIP,TRIP,8,2021,43,9.7,O,C,CO11IE9L1IP,BLPOPT_20210818-00017-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1.5,0,0.3,1.8,170766380
,08/18/21,CBOE,S,P,10,TRIP,TRIP,8,2021,43,9.7,O,C,CO11IE9L1IP,BLPOPT_20210818-00017-00001,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,A,0.1,1,0,0.2,1.2,170766463
,08/19/21,CBOE,B,P,3,FB,FB,9,2021,345,6.37,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP345P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171049773
,08/19/21,CBOE,B,P,3,FB,FB,9,2021,345,6.37,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP345P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171049787
,08/19/21,CBOE,B,P,2,FB,FB,9,2021,345,6.37,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP345P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,171049784
,08/19/21,CBOE,B,P,8,FB,FB,9,2021,345,6,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007BFBSEP345P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.8,0,0.16,0.96,171017215
,08/19/21,CBOE,S,C,3,FB,FB,9,2021,355,10.29,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171050144
,08/19/21,CBOE,S,C,3,FB,FB,9,2021,355,10.29,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171050168
,08/19/21,CBOE,S,C,2,FB,FB,9,2021,355,10.29,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,171050068
,08/19/21,CBOE,S,C,8,FB,FB,9,2021,355,10.76,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007LFBSEP355C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.8,0,0.16,0.96,171017760
,08/19/21,CBOE,S,P,3,FB,FB,9,2021,355,10.11,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171050093
,08/19/21,CBOE,S,P,3,FB,FB,9,2021,355,10.11,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171050228
,08/19/21,CBOE,S,P,2,FB,FB,9,2021,355,10.11,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007LFBSEP355P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,171050293
,08/19/21,CBOE,S,P,8,FB,FB,9,2021,355,9.57,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007LFBSEP355P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.8,0,0.16,0.96,171017763
,08/19/21,CBOE,B,C,3,FB,FB,9,2021,365,5.78,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP365C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171049862
,08/19/21,CBOE,B,C,3,FB,FB,9,2021,365,5.78,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP365C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.3,0,0.06,0.36,171049917
,08/19/21,CBOE,B,C,2,FB,FB,9,2021,365,5.78,O,C,CO21IGSA33B,BLPOPT_20210819-00192-00007BFBSEP365C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.2,0,0.04,0.24,171049962
,08/19/21,CBOE,B,C,8,FB,FB,9,2021,365,6.07,O,C,CO21IGSBB4G,BLPOPT_20210819-00303-00007BFBSEP365C,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,0.8,0,0.16,0.96,171017113
,08/19/21,CBOE,B,P,50,SPX,SPX,8,2021,4350,1.6,C,P,62123100161,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5,40,0,45,171023850
,08/19/21,CBOE,B,C,150,SPX,SPX,8,2021,4375,43.45,C,C,621231000IJ,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,15,67.5,0,82.5,171055498
,08/19/21,CBOE,S,P,150,SPX,SPX,8,2021,4375,3.75,C,C,621231000IJ,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,15,67.5,0,82.5,171055530
,08/19/21,CBOE,S,C,150,SPX,SPX,9,2021,4375,99.55,C,C,621231000IJ,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,15,67.5,0,82.5,171055527
,08/19/21,CBOE,B,P,150,SPX,SPX,9,2021,4375,63.9,C,C,621231000IJ,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,15,67.5,0,82.5,170977782
,08/19/21,CBOE,B,P,406,VIX,VIX,9,2021,15,0.05,C,C,~W6V9U0PFH3TO,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,40.6,40.6,0,81.2,171315362
,08/19/21,CBOE,S,C,230,VIX,VIX,9,2021,22,2.84,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,23,54.625,0,77.625,171048421
,08/19/21,CBOE,B,P,120,VIX,VIX,9,2021,22,3.17,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,12,28.5,0,40.5,171048239
,08/19/21,CBOE,B,P,110,VIX,VIX,9,2021,22,3.18,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,11,26.125,0,37.125,171048264
,08/19/21,CBOE,B,C,500,VIX,VIX,9,2021,25,2.22,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,118.75,0,168.75,171048260
,08/19/21,CBOE,B,C,260,VIX,VIX,10,2021,23,3.78,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,26,61.75,0,87.75,171048274
,08/19/21,CBOE,S,P,260,VIX,VIX,10,2021,23,4.03,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,26,61.75,0,87.75,171048400
,08/19/21,CBOE,S,C,500,VIX,VIX,10,2021,25,3.29,C,F,521231000IU,,BMLS,,551,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,50,118.75,0,168.75,171048395
,08/20/21,CBOE,B,P,5,RCL,RCL,8,2021,85,7.17,O,C,CO21IJEG59P,BLPOPT_20210820-00125-00005BRCLAUG85P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.5,0,0.1,0.6,171348881
,08/20/21,CBOE,S,P,5,RCL,RCL,10,2021,85,10.2,O,C,CO21IJEG59P,BLPOPT_20210820-00125-00005LRCLOCT85P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,A,0.1,0.5,0,0.1,0.6,171349484
,08/20/21,CBOE,B,C,11,SPX,SPX,9,2021,4425,69,C,P,621232000ME,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.1,6.49,0,7.59,171199330
,08/20/21,CBOE,S,P,11,SPX,SPX,9,2021,4425,67,C,P,621232000ME,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.1,6.49,0,7.59,171201070
,08/20/21,CBOE,B,P,40,SPX,SPX,10,2021,3875,25.3,C,P,621232000ME,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,4,23.6,0,27.6,171199039
,08/20/21,CBOE,B,P,60,SPX,SPX,10,2021,3875,25.4,C,P,621232000ME,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,6,35.4,0,41.4,171199075
,08/20/21,CBOE,B,P,13,TRIP,TRIP,8,2021,43,10.62,C,C,CO41IJEETUM,BLPOPT_20210820-00071-00001BTRIPAUG43P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,1.3,0,0.26,1.56,171337560
,08/20/21,CBOE,B,P,12,TRIP,TRIP,8,2021,43,10.62,C,C,CO41IJEETUM,BLPOPT_20210820-00071-00001BTRIPAUG43P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,1.2,0,0.24,1.44,171337287
,08/20/21,CBOE,S,P,13,TRIP,TRIP,9,2021,43,10.67,O,C,CO41IJEETUM,BLPOPT_20210820-00071-00001LTRIPSEP43P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,1.3,0,0.26,1.56,171338487
,08/20/21,CBOE,S,P,12,TRIP,TRIP,9,2021,43,10.67,O,C,CO41IJEETUM,BLPOPT_20210820-00071-00001LTRIPSEP43P,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,R,0.1,1.2,0,0.24,1.44,171338522
,08/20/21,CBOE,B,P,2094,VIX,VIX,9,2021,15,0.05,C,C,6212320000Q,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,209.4,209.4,0,418.8,171348114
,08/20/21,CBOE,B,P,2,VIX,VIX,9,2021,15,0.05,C,C,6212320000W,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,0.2,0.2,0,0.4,171348609
,08/24/21,CBOE,B,C,2,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,171756398
,08/24/21,CBOE,B,C,1,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,171755929
,08/24/21,CBOE,B,C,1,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,171756571
,08/24/21,CBOE,B,C,1,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,171762818
,08/24/21,CBOE,S,P,2,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.2,1.18,0,1.38,171757971
,08/24/21,CBOE,S,P,1,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,171757832
,08/24/21,CBOE,S,P,1,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,171757938
,08/24/21,CBOE,S,P,1,SPX,SPX,9,2021,4485,51.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,171762549
,08/24/21,CBOE,B,P,140,SPX,SPX,1,2022,2200,5.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,14,82.6,0,96.6,171757280
,08/24/21,CBOE,B,P,70,SPX,SPX,1,2022,2200,5.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,7,41.3,0,48.3,171756595
,08/24/21,CBOE,B,P,70,SPX,SPX,1,2022,2200,5.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,7,41.3,0,48.3,171756626
,08/24/21,CBOE,B,P,70,SPX,SPX,1,2022,2200,5.5,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,7,41.3,0,48.3,171762875
,08/24/21,CBOE,B,P,60,SPX,SPX,1,2022,2200,5.6,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,6,35.4,0,41.4,171756552
,08/24/21,CBOE,B,P,30,SPX,SPX,1,2022,2200,5.6,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,3,17.7,0,20.7,171756389
,08/24/21,CBOE,B,P,30,SPX,SPX,1,2022,2200,5.6,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,3,17.7,0,20.7,171757277
,08/24/21,CBOE,B,P,30,SPX,SPX,1,2022,2200,5.6,C,P,62123600020,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,3,17.7,0,20.7,171762019
,08/25/21,CBOE,S,P,400,CRM,CRM,10,2021,200,1.12,C,C,6212370007Q,,BMLS,,551,792,oscarg,oscarg,,,,,,Y,,,R,0.1,40,0,0,40,172052566
,08/25/21,CBOE,S,C,5,SPX,SPX,9,2021,4495,47.5,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.5,2.95,0,3.45,172039034
,08/25/21,CBOE,B,P,5,SPX,SPX,9,2021,4495,48.5,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.5,2.95,0,3.45,172038070
,08/25/21,CBOE,B,P,25,SPX,SPX,1,2022,3900,69.5,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.5,14.75,0,17.25,172038002
,08/25/21,CBOE,B,C,25,SPX,SPX,1,2022,4625,105.4,C,P,521237000KR,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.5,14.75,0,17.25,172038013
,08/26/21,CBOE,S,C,12,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1.2,0,0.24,1.44,172252042
,08/26/21,CBOE,S,C,10,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,1,0,0.2,1.2,172251681
,08/26/21,CBOE,S,C,7,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.7,0,0.14,0.84,172251365
,08/26/21,CBOE,S,C,5,FEYE,FEYE,9,2021,18,0.96,C,C,CO31J2SQOHG,BLPOPT_20210826-00030-00003,BELZ,,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,SR,,R,0.1,0.5,0,0.1,0.6,172252160
,08/26/21,CBOE,B,C,1,SPX,SPX,9,2021,4470,52,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,172323069
,08/26/21,CBOE,S,P,1,SPX,SPX,9,2021,4470,54,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.1,0.59,0,0.69,172323081
,08/26/21,CBOE,B,P,25,SPX,SPX,1,2022,3800,64,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.5,14.75,0,17.25,172323068
,08/26/21,CBOE,B,C,25,SPX,SPX,1,2022,4900,18.9,C,P,621238000UQ,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2.5,14.75,0,17.25,172323070
,08/26/21,CBOE,B,P,2398,VIX,VIX,9,2021,15,0.05,C,C,5212380000L,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,239.8,239.8,0,479.6,172220390
,08/26/21,CBOE,B,P,100,VIX,VIX,9,2021,15,0.05,C,C,5212380000L,,BMLS,,608,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,10,10,0,20,172221068
,08/27/21,CBOE,B,C,6,SPX,SPX,9,2021,4490,47,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.6,3.54,0,4.14,172494756
,08/27/21,CBOE,B,C,5,SPX,SPX,9,2021,4490,47,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.5,2.95,0,3.45,172494906
,08/27/21,CBOE,B,C,4,SPX,SPX,9,2021,4490,47,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.4,2.36,0,2.76,172494916
,08/27/21,CBOE,B,C,3,SPX,SPX,9,2021,4490,47,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,172494589
,08/27/21,CBOE,B,C,3,SPX,SPX,9,2021,4490,47,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,172496221
,08/27/21,CBOE,S,P,6,SPX,SPX,9,2021,4490,45,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.6,3.54,0,4.14,172496097
,08/27/21,CBOE,S,P,5,SPX,SPX,9,2021,4490,45,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.5,2.95,0,3.45,172496310
,08/27/21,CBOE,S,P,4,SPX,SPX,9,2021,4490,45,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.4,2.36,0,2.76,172495650
,08/27/21,CBOE,S,P,3,SPX,SPX,9,2021,4490,45,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,172495977
,08/27/21,CBOE,S,P,3,SPX,SPX,9,2021,4490,45,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.3,1.77,0,2.07,172496499
,08/27/21,CBOE,S,C,16,SPX,SPX,9,2021,4495,45.5,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.6,6.88,0,8.48,172509736
,08/27/21,CBOE,S,C,12,SPX,SPX,9,2021,4495,45.5,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.2,5.16,0,6.36,172509847
,08/27/21,CBOE,S,C,8,SPX,SPX,9,2021,4495,45.5,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.8,3.44,0,4.24,172509760
,08/27/21,CBOE,B,P,16,SPX,SPX,9,2021,4495,42.5,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.6,6.88,0,8.48,172509021
,08/27/21,CBOE,B,P,12,SPX,SPX,9,2021,4495,42.5,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,1.2,5.16,0,6.36,172509086
,08/27/21,CBOE,B,P,8,SPX,SPX,9,2021,4495,42.5,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,0.8,3.44,0,4.24,172509083
,08/27/21,CBOE,B,C,250,SPX,SPX,9,2021,4500,47.4,C,C,521239000H1,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,25,112.5,0,137.5,172524158
,08/27/21,CBOE,S,P,250,SPX,SPX,9,2021,4500,39.8,C,C,521239000H1,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,25,112.5,0,137.5,172524329
,08/27/21,CBOE,B,P,40,SPX,SPX,1,2022,3800,57.62,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,4,23.6,0,27.6,172494862
,08/27/21,CBOE,B,P,40,SPX,SPX,1,2022,3800,57.62,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,4,23.6,0,27.6,172496215
,08/27/21,CBOE,B,P,30,SPX,SPX,1,2022,3800,57.62,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,3,17.7,0,20.7,172494763
,08/27/21,CBOE,B,P,20,SPX,SPX,1,2022,3800,57.62,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2,11.8,0,13.8,172494179
,08/27/21,CBOE,B,P,20,SPX,SPX,1,2022,3800,57.62,C,P,62123900054,,BMLS,,444,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,2,11.8,0,13.8,172494741
,08/27/21,CBOE,B,P,200,SPX,SPX,12,2023,2800,110,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,20,86,0,106,172509056
,08/27/21,CBOE,B,P,150,SPX,SPX,12,2023,2800,110,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,15,64.5,0,79.5,172509226
,08/27/21,CBOE,B,P,100,SPX,SPX,12,2023,2800,110,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,43,0,53,172509025
,08/27/21,CBOE,S,P,100,SPX,SPX,12,2023,4200,419.84,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,10,43,0,53,172509840
,08/27/21,CBOE,S,P,75,SPX,SPX,12,2023,4200,419.84,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,7.5,32.25,0,39.75,172509777
,08/27/21,CBOE,S,P,50,SPX,SPX,12,2023,4200,419.84,C,F,621239000BK,,BMLS,,286,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,5,21.5,0,26.5,172509864
,08/27/21,CBOE,S,C,250,SPX,SPXW,8,2021,4500,12,C,C,521239000H1,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,25,112.5,0,137.5,172524286
,08/27/21,CBOE,B,P,250,SPX,SPXW,8,2021,4500,0.7,C,C,521239000H1,,BMLS,,352,792,oscarg,oscarg,,,,,index_spx,,,,A,0.1,25,90,0,115,172524140
,08/27/21,CBOE,B,P,1199,VIX,VIX,9,2021,15,0.05,C,C,5212390007O,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,119.9,119.9,0,239.8,172580032
,08/27/21,CBOE,B,P,440,VIX,VIX,9,2021,15,0.05,C,C,5212390007O,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,44,44,0,88,172580037
,08/27/21,CBOE,B,P,203,VIX,VIX,9,2021,15,0.05,C,C,5212390007O,,BMLS,,586,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,20.3,20.3,0,40.6,172580034
,08/27/21,CBOE,B,P,50,VIX,VIX,9,2021,15,0.05,C,C,5212390007O,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,R,0.1,5,5,0,10,172580030
,08/27/21,CBOE,B,P,20,VIX,VIX,9,2021,15,0.05,C,C,5212390007S,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,2,2,0,4,172580035
,08/27/21,CBOE,B,P,20,VIX,VIX,9,2021,15,0.05,C,C,5212390007S,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,2,2,0,4,172580042
,08/27/21,CBOE,B,P,20,VIX,VIX,9,2021,15,0.05,C,C,5212390007S,,BMLS,,642,792,oscarg,oscarg,,,,,index_vix,,,,A,0.1,2,2,0,4,172580045
